"site_code","species_code","measurement_start_utc","measurement_end_utc","value"
"SK8","NO2","2021-03-08 03:00:00","2021-03-08 04:00:00","64.6"
"HV1","PM25","2021-03-11 08:00:00","2021-03-11 09:00:00","3.7"
"HV1","NO2","2021-03-11 20:00:00","2021-03-11 21:00:00","23"
"BG1","NO2","2021-03-12 09:00:00","2021-03-12 10:00:00","10.7"
"BT8","FINE","2021-03-14 08:00:00","2021-03-14 09:00:00","6.3"
"BT8","FINE","2021-03-14 13:00:00","2021-03-14 14:00:00","4.4"
"SK5","PM10","2021-03-10 05:00:00","2021-03-10 06:00:00","29"
"SK5","PM10","2021-03-10 19:00:00","2021-03-10 20:00:00","0"
"SKB","PM1","2021-03-15 00:00:00","2021-03-15 01:00:00","6.1"
"SK8","PM25","2021-03-08 01:00:00","2021-03-08 02:00:00","46.9"
"IM1","NO2","2021-03-13 22:00:00","2021-03-13 23:00:00","18.7"
"BT8","NO2","2021-03-14 11:00:00","2021-03-14 12:00:00","18.7"
"SKB","PM1","2021-03-15 17:00:00","2021-03-15 18:00:00","4.5"
"SK8","PM10","2021-03-08 11:00:00","2021-03-08 12:00:00","57.7"
"SK8","NO2","2021-03-08 13:00:00","2021-03-08 14:00:00","50.9"
"IM1","NO2","2021-03-13 20:00:00","2021-03-13 21:00:00","32.6"
"LB4","NO2","2021-03-09 10:00:00","2021-03-09 11:00:00","90.3"
"SK5","PM10","2021-03-10 20:00:00","2021-03-10 21:00:00","0"
"LB4","NO2","2021-03-09 06:00:00","2021-03-09 07:00:00","86.7"
"LB4","SO2","2021-03-09 07:00:00","2021-03-09 08:00:00",NULL
"LB4","NO2","2021-03-09 02:00:00","2021-03-09 03:00:00","40.6"
"BT8","NO2","2021-03-14 23:00:00","2021-03-15 00:00:00","16.3"
"LB4","NO2","2021-03-09 12:00:00","2021-03-09 13:00:00","114.2"
"IM1","NO2","2021-03-13 21:00:00","2021-03-13 22:00:00","22"
"IM1","NO2","2021-03-13 08:00:00","2021-03-13 09:00:00","12.1"
"BT8","NO2","2021-03-14 02:00:00","2021-03-14 03:00:00","12.2"
"SK8","PM10","2021-03-08 20:00:00","2021-03-08 21:00:00","33.7"
"SK8","PM25","2021-03-08 14:00:00","2021-03-08 15:00:00","28.7"
"SK5","NO2","2021-03-10 18:00:00","2021-03-10 19:00:00","12.7"
"BT8","FINE","2021-03-14 15:00:00","2021-03-14 16:00:00","5.2"
"BG1","SO2","2021-03-12 16:00:00","2021-03-12 17:00:00","8.9"
"HV1","NO2","2021-03-11 15:00:00","2021-03-11 16:00:00","27.4"
"HV1","PM10","2021-03-11 20:00:00","2021-03-11 21:00:00","8.7"
"SK8","PM25","2021-03-08 21:00:00","2021-03-08 22:00:00","28.5"
"LB4","SO2","2021-03-09 11:00:00","2021-03-09 12:00:00",NULL
"LB4","PM10","2021-03-09 11:00:00","2021-03-09 12:00:00","32.9"
"LB4","NO2","2021-03-09 00:00:00","2021-03-09 01:00:00","58.2"
"HV1","NO2","2021-03-11 11:00:00","2021-03-11 12:00:00","18.9"
"SK8","NO2","2021-03-08 22:00:00","2021-03-08 23:00:00","74.5"
"SK8","NO2","2021-03-08 06:00:00","2021-03-08 07:00:00","83.9"
"BG1","SO2","2021-03-12 20:00:00","2021-03-12 21:00:00","8.9"
"IM1","NO2","2021-03-13 07:00:00","2021-03-13 08:00:00","13.1"
"IM1","NO2","2021-03-13 14:00:00","2021-03-13 15:00:00","16.9"
"LB4","SO2","2021-03-09 13:00:00","2021-03-09 14:00:00",NULL
"LB4","SO2","2021-03-09 01:00:00","2021-03-09 02:00:00",NULL
"LB4","SO2","2021-03-09 20:00:00","2021-03-09 21:00:00",NULL
"SK5","PM10","2021-03-10 10:00:00","2021-03-10 11:00:00","20"
"SK8","NO2","2021-03-08 11:00:00","2021-03-08 12:00:00","51.5"
"LB4","SO2","2021-03-09 23:00:00","2021-03-10 00:00:00",NULL
"HV1","PM10","2021-03-11 02:00:00","2021-03-11 03:00:00","18.5"
"HV1","NO2","2021-03-11 12:00:00","2021-03-11 13:00:00","18.2"
"SK5","NO2","2021-03-10 17:00:00","2021-03-10 18:00:00","12"
"SK9","PM25","2021-03-10 21:00:00","2021-03-10 22:00:00","1"
"HV1","NO2","2021-03-11 09:00:00","2021-03-11 10:00:00","15.1"
"LB4","NO2","2021-03-09 07:00:00","2021-03-09 08:00:00","132.1"
"HV1","PM25","2021-03-11 12:00:00","2021-03-11 13:00:00","4.3"
"SK8","PM25","2021-03-08 16:00:00","2021-03-08 17:00:00","17.9"
"SK8","PM1","2021-03-08 19:00:00","2021-03-08 20:00:00","16.7"
"SK8","TSP","2021-03-08 18:00:00","2021-03-08 19:00:00","34"
"SK8","TSP","2021-03-08 17:00:00","2021-03-08 18:00:00","38.8"
"SKB","FINE","2021-03-15 03:00:00","2021-03-15 04:00:00","6.4"
"SK8","PM10","2021-03-08 21:00:00","2021-03-08 22:00:00","40.2"
"SKB","TSP","2021-03-15 07:00:00","2021-03-15 08:00:00","22.6"
"LB4","PM10","2021-03-09 01:00:00","2021-03-09 02:00:00","34.8"
"BT8","PM10","2021-03-14 16:00:00","2021-03-14 17:00:00","11.6"
"BG1","SO2","2021-03-12 15:00:00","2021-03-12 16:00:00","8.9"
"SK8","PM10","2021-03-08 06:00:00","2021-03-08 07:00:00","54.3"
"SK8","PM1","2021-03-08 00:00:00","2021-03-08 01:00:00","47.7"
"SK8","PM1","2021-03-08 08:00:00","2021-03-08 09:00:00","39.7"
"LB4","PM10","2021-03-09 05:00:00","2021-03-09 06:00:00","31.9"
"LB4","PM10","2021-03-09 02:00:00","2021-03-09 03:00:00","30.9"
"SK8","NO2","2021-03-08 08:00:00","2021-03-08 09:00:00","78.4"
"BG1","SO2","2021-03-12 06:00:00","2021-03-12 07:00:00","8.9"
"SKB","FINE","2021-03-15 02:00:00","2021-03-15 03:00:00","5.2"
"SK9","PM10","2021-03-10 04:00:00","2021-03-10 05:00:00","28.8"
"LB4","PM10","2021-03-09 08:00:00","2021-03-09 09:00:00","47.3"
"SK8","PM10","2021-03-08 03:00:00","2021-03-08 04:00:00","48"
"LB4","PM10","2021-03-09 09:00:00","2021-03-09 10:00:00","53.1"
"BG1","NO2","2021-03-12 15:00:00","2021-03-12 16:00:00","8.6"
"BG1","NO2","2021-03-12 06:00:00","2021-03-12 07:00:00","11.8"
"SK9","TSP","2021-03-10 16:00:00","2021-03-10 17:00:00","3.6"
"SK8","PM10","2021-03-08 12:00:00","2021-03-08 13:00:00","53.8"
"LB4","SO2","2021-03-09 00:00:00","2021-03-09 01:00:00",NULL
"HV3","NO2","2021-03-11 16:00:00","2021-03-11 17:00:00","19.1"
"BT8","FINE","2021-03-14 09:00:00","2021-03-14 10:00:00","4.9"
"IM1","NO2","2021-03-13 02:00:00","2021-03-13 03:00:00","6.8"
"LB4","NO2","2021-03-09 04:00:00","2021-03-09 05:00:00","41.8"
"SK8","PM1","2021-03-08 01:00:00","2021-03-08 02:00:00","46.3"
"HV3","SO2","2021-03-11 17:00:00","2021-03-11 18:00:00",NULL
"SK8","PM10","2021-03-08 17:00:00","2021-03-08 18:00:00","26.2"
"SK8","FINE","2021-03-08 11:00:00","2021-03-08 12:00:00","44.6"
"BT8","FINE","2021-03-14 04:00:00","2021-03-14 05:00:00","5.6"
"BG1","SO2","2021-03-12 11:00:00","2021-03-12 12:00:00","8.9"
"LB4","NO2","2021-03-09 03:00:00","2021-03-09 04:00:00","34.4"
"SK8","PM1","2021-03-08 12:00:00","2021-03-08 13:00:00","38"
"LB4","SO2","2021-03-09 16:00:00","2021-03-09 17:00:00",NULL
"BG1","SO2","2021-03-12 14:00:00","2021-03-12 15:00:00","8.9"
"BG1","NO2","2021-03-12 03:00:00","2021-03-12 04:00:00","4.3"
"SKB","PM1","2021-03-15 04:00:00","2021-03-15 05:00:00","4.4"
"SK9","PM25","2021-03-10 14:00:00","2021-03-10 15:00:00","4.1"
"SKB","PM25","2021-03-15 15:00:00","2021-03-15 16:00:00","4.9"
"SK8","NO2","2021-03-08 18:00:00","2021-03-08 19:00:00","43.1"
"LB4","SO2","2021-03-09 14:00:00","2021-03-09 15:00:00",NULL
"IM1","NO2","2021-03-13 18:00:00","2021-03-13 19:00:00","25.4"
"IM1","NO2","2021-03-13 23:00:00","2021-03-14 00:00:00","17.6"
"SK8","FINE","2021-03-08 01:00:00","2021-03-08 02:00:00","49.7"
"BG1","NO2","2021-03-12 20:00:00","2021-03-12 21:00:00","9.6"
"LB4","NO2","2021-03-09 20:00:00","2021-03-09 21:00:00","68.7"
"SK8","TSP","2021-03-08 21:00:00","2021-03-08 22:00:00","49.8"
"HV3","NO2","2021-03-11 21:00:00","2021-03-11 22:00:00","15.8"
"SK8","PM10","2021-03-08 05:00:00","2021-03-08 06:00:00","48.9"
"SK8","PM1","2021-03-08 07:00:00","2021-03-08 08:00:00","38.9"
"LB4","PM10","2021-03-09 00:00:00","2021-03-09 01:00:00","38.6"
"SK8","FINE","2021-03-08 21:00:00","2021-03-08 22:00:00","30.2"
"SK9","TSP","2021-03-10 00:00:00","2021-03-10 01:00:00","26.6"
"SK9","PM1","2021-03-10 04:00:00","2021-03-10 05:00:00","20.6"
"LB4","PM10","2021-03-09 14:00:00","2021-03-09 15:00:00","27.1"
"SK9","TSP","2021-03-10 13:00:00","2021-03-10 14:00:00","6.9"
"SK8","PM25","2021-03-08 10:00:00","2021-03-08 11:00:00","44.3"
"IM1","NO2","2021-03-13 01:00:00","2021-03-13 02:00:00","6.2"
"SK8","PM10","2021-03-08 07:00:00","2021-03-08 08:00:00","57"
"LB4","SO2","2021-03-09 18:00:00","2021-03-09 19:00:00",NULL
"HV3","NO2","2021-03-11 17:00:00","2021-03-11 18:00:00","15.7"
"SK8","FINE","2021-03-08 06:00:00","2021-03-08 07:00:00","42.5"
"HV3","SO2","2021-03-11 05:00:00","2021-03-11 06:00:00",NULL
"LB4","SO2","2021-03-09 02:00:00","2021-03-09 03:00:00",NULL
"SK8","TSP","2021-03-08 13:00:00","2021-03-08 14:00:00","62.3"
"SK8","PM1","2021-03-08 05:00:00","2021-03-08 06:00:00","37.4"
"BT8","FINE","2021-03-14 11:00:00","2021-03-14 12:00:00","3.1"
"SKB","FINE","2021-03-15 11:00:00","2021-03-15 12:00:00","4.9"
"HV3","SO2","2021-03-11 14:00:00","2021-03-11 15:00:00",NULL
"HV3","SO2","2021-03-11 18:00:00","2021-03-11 19:00:00",NULL
"BG1","SO2","2021-03-12 04:00:00","2021-03-12 05:00:00","8.9"
"HV3","NO2","2021-03-11 06:00:00","2021-03-11 07:00:00","15.7"
"SK8","PM1","2021-03-08 06:00:00","2021-03-08 07:00:00","39"
"HV3","SO2","2021-03-11 19:00:00","2021-03-11 20:00:00",NULL
"LB4","SO2","2021-03-09 22:00:00","2021-03-09 23:00:00",NULL
"IM1","NO2","2021-03-13 11:00:00","2021-03-13 12:00:00","13.3"
"LB4","PM10","2021-03-09 16:00:00","2021-03-09 17:00:00","31.9"
"LB4","SO2","2021-03-09 17:00:00","2021-03-09 18:00:00",NULL
"BG1","NO2","2021-03-12 04:00:00","2021-03-12 05:00:00","8.5"
"BG1","SO2","2021-03-12 17:00:00","2021-03-12 18:00:00","8.9"
"SK8","TSP","2021-03-08 15:00:00","2021-03-08 16:00:00","48.8"
"IM1","NO2","2021-03-13 15:00:00","2021-03-13 16:00:00","22"
"HV3","PM10","2021-03-11 03:00:00","2021-03-11 04:00:00","28.6"
"LB4","SO2","2021-03-09 12:00:00","2021-03-09 13:00:00",NULL
"LB4","PM10","2021-03-09 03:00:00","2021-03-09 04:00:00","30.9"
"HV3","SO2","2021-03-11 23:00:00","2021-03-12 00:00:00",NULL
"HV3","NO2","2021-03-11 10:00:00","2021-03-11 11:00:00","11.9"
"SK9","TSP","2021-03-10 04:00:00","2021-03-10 05:00:00","34.8"
"HV3","SO2","2021-03-11 10:00:00","2021-03-11 11:00:00",NULL
"SK8","TSP","2021-03-08 06:00:00","2021-03-08 07:00:00","68.2"
"LB4","SO2","2021-03-09 09:00:00","2021-03-09 10:00:00",NULL
"HV3","SO2","2021-03-11 15:00:00","2021-03-11 16:00:00",NULL
"IM1","NO2","2021-03-13 13:00:00","2021-03-13 14:00:00","14.2"
"SK9","PM25","2021-03-10 15:00:00","2021-03-10 16:00:00","2.8"
"IM1","NO2","2021-03-13 05:00:00","2021-03-13 06:00:00","6.5"
"SK9","FINE","2021-03-10 05:00:00","2021-03-10 06:00:00","25.5"
"LB4","PM10","2021-03-09 12:00:00","2021-03-09 13:00:00","41.5"
"IM1","NO2","2021-03-13 03:00:00","2021-03-13 04:00:00","6"
"IM1","NO2","2021-03-13 19:00:00","2021-03-13 20:00:00","29.1"
"SK9","TSP","2021-03-10 01:00:00","2021-03-10 02:00:00","24.6"
"LB4","SO2","2021-03-09 06:00:00","2021-03-09 07:00:00",NULL
"LB4","PM10","2021-03-09 20:00:00","2021-03-09 21:00:00","39.6"
"SK8","PM10","2021-03-08 16:00:00","2021-03-08 17:00:00","29.8"
"BG1","NO2","2021-03-12 00:00:00","2021-03-12 01:00:00","7.1"
"BT8","PM10","2021-03-14 05:00:00","2021-03-14 06:00:00","2.6"
"HV3","PM10","2021-03-11 04:00:00","2021-03-11 05:00:00","28.1"
"HV3","NO2","2021-03-11 00:00:00","2021-03-11 01:00:00","5.7"
"SK9","PM1","2021-03-10 09:00:00","2021-03-10 10:00:00","19.3"
"SK9","TSP","2021-03-10 03:00:00","2021-03-10 04:00:00","31.1"
"SK8","PM25","2021-03-08 07:00:00","2021-03-08 08:00:00","40.3"
"SK8","NO2","2021-03-08 17:00:00","2021-03-08 18:00:00","41"
"IM1","NO2","2021-03-13 06:00:00","2021-03-13 07:00:00","10.1"
"LB4","NO2","2021-03-09 18:00:00","2021-03-09 19:00:00","122.7"
"SK8","PM1","2021-03-08 22:00:00","2021-03-08 23:00:00","28.1"
"HV3","PM10","2021-03-11 02:00:00","2021-03-11 03:00:00","24.2"
"SK9","PM1","2021-03-10 00:00:00","2021-03-10 01:00:00","18"
"SK8","TSP","2021-03-08 23:00:00","2021-03-09 00:00:00","49.6"
"HV3","PM10","2021-03-11 18:00:00","2021-03-11 19:00:00","10.2"
"SK9","PM25","2021-03-10 00:00:00","2021-03-10 01:00:00","18.8"
"BG1","NO2","2021-03-12 02:00:00","2021-03-12 03:00:00","3.2"
"BT8","PM10","2021-03-14 18:00:00","2021-03-14 19:00:00","8.1"
"SK8","FINE","2021-03-08 03:00:00","2021-03-08 04:00:00","42.1"
"SK9","TSP","2021-03-10 05:00:00","2021-03-10 06:00:00","35.7"
"LB4","NO2","2021-03-09 11:00:00","2021-03-09 12:00:00","107"
"BT8","NO2","2021-03-14 20:00:00","2021-03-14 21:00:00","21.8"
"SK8","PM1","2021-03-08 21:00:00","2021-03-08 22:00:00","26.9"
"LB4","SO2","2021-03-09 03:00:00","2021-03-09 04:00:00",NULL
"BG1","SO2","2021-03-12 01:00:00","2021-03-12 02:00:00","6.7"
"LB4","NO2","2021-03-09 17:00:00","2021-03-09 18:00:00","93.3"
"SK9","PM1","2021-03-10 07:00:00","2021-03-10 08:00:00","27.3"
"SK8","PM1","2021-03-08 10:00:00","2021-03-08 11:00:00","42.6"
"LB4","NO2","2021-03-09 09:00:00","2021-03-09 10:00:00","86.4"
"SK9","PM25","2021-03-10 23:00:00","2021-03-11 00:00:00","4.4"
"LB4","NO2","2021-03-09 23:00:00","2021-03-10 00:00:00","59.5"
"BG1","NO2","2021-03-12 13:00:00","2021-03-12 14:00:00","8.6"
"SK8","PM25","2021-03-08 02:00:00","2021-03-08 03:00:00","44.3"
"SK8","TSP","2021-03-08 02:00:00","2021-03-08 03:00:00","57.6"
"IM1","NO2","2021-03-13 10:00:00","2021-03-13 11:00:00","11.6"
"SK9","PM25","2021-03-10 09:00:00","2021-03-10 10:00:00","21"
"HV3","SO2","2021-03-11 11:00:00","2021-03-11 12:00:00",NULL
"BT8","PM10","2021-03-14 15:00:00","2021-03-14 16:00:00","6.7"
"LB4","PM10","2021-03-09 04:00:00","2021-03-09 05:00:00","31.9"
"BG1","NO2","2021-03-12 21:00:00","2021-03-12 22:00:00","8.5"
"SK8","PM10","2021-03-08 00:00:00","2021-03-08 01:00:00","61.4"
"BG1","NO2","2021-03-12 22:00:00","2021-03-12 23:00:00","6.4"
"HV3","NO2","2021-03-11 22:00:00","2021-03-11 23:00:00","11.9"
"BG1","NO2","2021-03-12 23:00:00","2021-03-13 00:00:00","4.8"
"LB4","PM10","2021-03-09 23:00:00","2021-03-10 00:00:00","29"
"SK9","FINE","2021-03-10 12:00:00","2021-03-10 13:00:00","7.7"
"LB4","SO2","2021-03-09 05:00:00","2021-03-09 06:00:00",NULL
"SK8","FINE","2021-03-08 12:00:00","2021-03-08 13:00:00","41.9"
"ST5","PM25","2021-03-08 05:00:00","2021-03-08 06:00:00","26"
"BT8","FINE","2021-03-14 03:00:00","2021-03-14 04:00:00","5.3"
"BG1","SO2","2021-03-12 22:00:00","2021-03-12 23:00:00","10.4"
"ST5","PM25","2021-03-08 22:00:00","2021-03-08 23:00:00","29"
"LB4","NO2","2021-03-09 21:00:00","2021-03-09 22:00:00","71.8"
"BT8","NO2","2021-03-14 17:00:00","2021-03-14 18:00:00","20.3"
"BT8","FINE","2021-03-14 17:00:00","2021-03-14 18:00:00","7.9"
"BG1","SO2","2021-03-12 08:00:00","2021-03-12 09:00:00","8.9"
"HV3","NO2","2021-03-11 11:00:00","2021-03-11 12:00:00","11"
"ST5","PM25","2021-03-08 23:00:00","2021-03-09 00:00:00","27"
"LB4","SO2","2021-03-09 08:00:00","2021-03-09 09:00:00",NULL
"HV3","PM10","2021-03-11 10:00:00","2021-03-11 11:00:00","17.5"
"LB4","SO2","2021-03-09 19:00:00","2021-03-09 20:00:00",NULL
"LB4","NO2","2021-03-09 05:00:00","2021-03-09 06:00:00","51.4"
"IM1","NO2","2021-03-13 17:00:00","2021-03-13 18:00:00","18.5"
"ST5","PM10","2021-03-08 14:00:00","2021-03-08 15:00:00","36"
"SK9","PM25","2021-03-10 08:00:00","2021-03-10 09:00:00","26.7"
"HV3","PM10","2021-03-11 09:00:00","2021-03-11 10:00:00","15.8"
"IM1","NO2","2021-03-13 12:00:00","2021-03-13 13:00:00","13.2"
"LB4","PM10","2021-03-09 15:00:00","2021-03-09 16:00:00","30"
"SK9","PM25","2021-03-10 22:00:00","2021-03-10 23:00:00","1"
"LB4","PM10","2021-03-09 19:00:00","2021-03-09 20:00:00","35.7"
"LB4","NO2","2021-03-09 15:00:00","2021-03-09 16:00:00","91.3"
"ST5","PM10","2021-03-08 18:00:00","2021-03-08 19:00:00","47"
"ST5","NO2","2021-03-08 09:00:00","2021-03-08 10:00:00","42.5"
"IM1","NO2","2021-03-13 04:00:00","2021-03-13 05:00:00","5.8"
"SK9","PM10","2021-03-10 19:00:00","2021-03-10 20:00:00","3.7"
"SK9","PM1","2021-03-10 12:00:00","2021-03-10 13:00:00","6.7"
"SK9","PM25","2021-03-10 17:00:00","2021-03-10 18:00:00","1.6"
"ST5","PM10","2021-03-08 06:00:00","2021-03-08 07:00:00","43"
"BG1","SO2","2021-03-12 09:00:00","2021-03-12 10:00:00","8.9"
"LB4","PM10","2021-03-09 07:00:00","2021-03-09 08:00:00","47.3"
"LB4","PM10","2021-03-09 06:00:00","2021-03-09 07:00:00","43.5"
"BG1","NO2","2021-03-12 12:00:00","2021-03-12 13:00:00","8"
"BG1","NO2","2021-03-12 07:00:00","2021-03-12 08:00:00","10.7"
"HV3","NO2","2021-03-11 13:00:00","2021-03-11 14:00:00","11.4"
"LB4","NO2","2021-03-09 14:00:00","2021-03-09 15:00:00","129.3"
"SK9","PM25","2021-03-10 13:00:00","2021-03-10 14:00:00","5.2"
"ST5","PM25","2021-03-08 19:00:00","2021-03-08 20:00:00","20"
"BG1","NO2","2021-03-12 08:00:00","2021-03-12 09:00:00","10.7"
"SK9","TSP","2021-03-10 11:00:00","2021-03-10 12:00:00","19.2"
"ST5","NO2","2021-03-08 01:00:00","2021-03-08 02:00:00","45.1"
"BG1","NO2","2021-03-12 01:00:00","2021-03-12 02:00:00","5.7"
"LB4","NO2","2021-03-09 08:00:00","2021-03-09 09:00:00","184.6"
"ST5","PM10","2021-03-08 04:00:00","2021-03-08 05:00:00","35"
"LB4","PM10","2021-03-09 18:00:00","2021-03-09 19:00:00","33.8"
"HV3","PM10","2021-03-11 05:00:00","2021-03-11 06:00:00","28.1"
"ST5","PM25","2021-03-08 03:00:00","2021-03-08 04:00:00","27"
"SK9","PM25","2021-03-10 05:00:00","2021-03-10 06:00:00","24.1"
"ST5","PM10","2021-03-08 22:00:00","2021-03-08 23:00:00","35"
"HV3","NO2","2021-03-11 18:00:00","2021-03-11 19:00:00","12.4"
"BG1","NO2","2021-03-12 17:00:00","2021-03-12 18:00:00","11.8"
"SK9","PM1","2021-03-10 05:00:00","2021-03-10 06:00:00","23"
"LB6","NO2","2021-03-09 12:00:00","2021-03-09 13:00:00","22.4"
"ST5","NO2","2021-03-08 02:00:00","2021-03-08 03:00:00","41.3"
"BT8","FINE","2021-03-14 07:00:00","2021-03-14 08:00:00","6.7"
"LB6","PM10","2021-03-09 11:00:00","2021-03-09 12:00:00","25"
"BG1","NO2","2021-03-12 14:00:00","2021-03-12 15:00:00","7"
"CD1","PM25","2021-03-13 21:00:00","2021-03-13 22:00:00","6.2"
"CD1","NO2","2021-03-13 06:00:00","2021-03-13 07:00:00","3.3"
"BT8","NO2","2021-03-14 22:00:00","2021-03-14 23:00:00","19.4"
"ST5","NO2","2021-03-08 06:00:00","2021-03-08 07:00:00","41.5"
"BG1","SO2","2021-03-12 13:00:00","2021-03-12 14:00:00","8.9"
"SK9","PM1","2021-03-10 08:00:00","2021-03-10 09:00:00","25.1"
"SK9","PM25","2021-03-10 20:00:00","2021-03-10 21:00:00","2"
"BT8","FINE","2021-03-14 05:00:00","2021-03-14 06:00:00","5.7"
"SK9","FINE","2021-03-10 02:00:00","2021-03-10 03:00:00","20.1"
"LB6","PM10","2021-03-09 03:00:00","2021-03-09 04:00:00","27"
"SKB","PM10","2021-03-15 23:00:00","2021-03-16 00:00:00","16.8"
"LB6","NO2","2021-03-09 04:00:00","2021-03-09 05:00:00","34.4"
"ST5","NO2","2021-03-08 20:00:00","2021-03-08 21:00:00","61.4"
"HV3","NO2","2021-03-11 02:00:00","2021-03-11 03:00:00","4.8"
"LB6","PM10","2021-03-09 02:00:00","2021-03-09 03:00:00","26"
"SKB","PM25","2021-03-15 19:00:00","2021-03-15 20:00:00","8.1"
"BG1","SO2","2021-03-12 07:00:00","2021-03-12 08:00:00","8.9"
"SK9","PM25","2021-03-10 12:00:00","2021-03-10 13:00:00","7.2"
"ST5","PM25","2021-03-08 14:00:00","2021-03-08 15:00:00","21"
"ST5","PM25","2021-03-08 11:00:00","2021-03-08 12:00:00","30"
"BG1","SO2","2021-03-12 10:00:00","2021-03-12 11:00:00","8.9"
"SK9","PM25","2021-03-10 04:00:00","2021-03-10 05:00:00","21.6"
"SK9","TSP","2021-03-10 02:00:00","2021-03-10 03:00:00","26"
"BG1","NO2","2021-03-12 16:00:00","2021-03-12 17:00:00","8.6"
"ST5","PM25","2021-03-08 10:00:00","2021-03-08 11:00:00","32"
"BG1","SO2","2021-03-12 12:00:00","2021-03-12 13:00:00","8.9"
"ST5","NO2","2021-03-08 23:00:00","2021-03-09 00:00:00","23.9"
"SK9","PM10","2021-03-10 16:00:00","2021-03-10 17:00:00","2.9"
"CD1","PM10","2021-03-13 19:00:00","2021-03-13 20:00:00","10"
"CD1","PM10","2021-03-13 00:00:00","2021-03-13 01:00:00","10.1"
"LB6","PM10","2021-03-09 08:00:00","2021-03-09 09:00:00","34"
"HV3","PM10","2021-03-11 15:00:00","2021-03-11 16:00:00","12.4"
"LB6","PM10","2021-03-09 22:00:00","2021-03-09 23:00:00","19"
"ST5","PM25","2021-03-08 09:00:00","2021-03-08 10:00:00","28"
"SK9","PM10","2021-03-10 01:00:00","2021-03-10 02:00:00","22.4"
"HV3","SO2","2021-03-11 00:00:00","2021-03-11 01:00:00",NULL
"SK9","PM1","2021-03-10 06:00:00","2021-03-10 07:00:00","25.8"
"CD1","PM25","2021-03-13 11:00:00","2021-03-13 12:00:00","3.9"
"LB6","PM10","2021-03-09 10:00:00","2021-03-09 11:00:00","175"
"SK9","PM25","2021-03-10 03:00:00","2021-03-10 04:00:00","21.1"
"BT8","NO2","2021-03-14 04:00:00","2021-03-14 05:00:00","14.8"
"BG1","NO2","2021-03-12 05:00:00","2021-03-12 06:00:00","9.1"
"SKB","PM10","2021-03-15 20:00:00","2021-03-15 21:00:00","16.4"
"SK9","PM1","2021-03-10 14:00:00","2021-03-10 15:00:00","3.4"
"LB6","NO2","2021-03-09 23:00:00","2021-03-10 00:00:00","17"
"BG1","SO2","2021-03-12 18:00:00","2021-03-12 19:00:00","8.9"
"ST5","PM10","2021-03-08 00:00:00","2021-03-08 01:00:00","35"
"LB6","NO2","2021-03-09 05:00:00","2021-03-09 06:00:00","38.1"
"SK9","PM1","2021-03-10 11:00:00","2021-03-10 12:00:00","10.6"
"ST5","NO2","2021-03-08 10:00:00","2021-03-08 11:00:00","32.7"
"ST5","PM25","2021-03-08 18:00:00","2021-03-08 19:00:00","23"
"CD1","PM25","2021-03-13 23:00:00","2021-03-14 00:00:00","4.8"
"ST5","PM25","2021-03-08 00:00:00","2021-03-08 01:00:00","35"
"LB6","PM10","2021-03-09 20:00:00","2021-03-09 21:00:00","28"
"LB6","PM10","2021-03-09 13:00:00","2021-03-09 14:00:00","14"
"ST5","NO2","2021-03-08 13:00:00","2021-03-08 14:00:00","19.6"
"SK9","PM1","2021-03-10 01:00:00","2021-03-10 02:00:00","16.8"
"BG1","SO2","2021-03-12 23:00:00","2021-03-13 00:00:00","11.1"
"ST5","PM10","2021-03-08 08:00:00","2021-03-08 09:00:00","42"
"ST5","NO2","2021-03-08 17:00:00","2021-03-08 18:00:00","35.2"
"CD1","PM25","2021-03-13 13:00:00","2021-03-13 14:00:00","3.3"
"ST5","NO2","2021-03-08 12:00:00","2021-03-08 13:00:00","19.4"
"SK9","PM10","2021-03-10 20:00:00","2021-03-10 21:00:00","2.7"
"SK9","FINE","2021-03-10 06:00:00","2021-03-10 07:00:00","28.4"
"CD1","PM10","2021-03-13 14:00:00","2021-03-13 15:00:00","9.8"
"SKB","PM1","2021-03-15 01:00:00","2021-03-15 02:00:00","3.8"
"BT8","FINE","2021-03-14 12:00:00","2021-03-14 13:00:00","4.7"
"LB6","PM10","2021-03-09 05:00:00","2021-03-09 06:00:00","24"
"LB6","PM10","2021-03-09 21:00:00","2021-03-09 22:00:00","18"
"SK9","PM10","2021-03-10 21:00:00","2021-03-10 22:00:00","1.2"
"SK9","PM10","2021-03-10 22:00:00","2021-03-10 23:00:00","1.5"
"SKB","FINE","2021-03-15 21:00:00","2021-03-15 22:00:00","10.4"
"SK9","PM10","2021-03-10 14:00:00","2021-03-10 15:00:00","5.7"
"SK9","FINE","2021-03-10 07:00:00","2021-03-10 08:00:00","29.9"
"ST5","PM10","2021-03-08 16:00:00","2021-03-08 17:00:00","41"
"BG1","SO2","2021-03-12 02:00:00","2021-03-12 03:00:00","8.9"
"ST5","NO2","2021-03-08 05:00:00","2021-03-08 06:00:00","37.5"
"HV3","PM10","2021-03-11 00:00:00","2021-03-11 01:00:00","14"
"SKB","TSP","2021-03-15 03:00:00","2021-03-15 04:00:00","11"
"LB6","NO2","2021-03-09 21:00:00","2021-03-09 22:00:00","22.9"
"SKB","FINE","2021-03-15 23:00:00","2021-03-16 00:00:00","10"
"ST5","PM25","2021-03-08 06:00:00","2021-03-08 07:00:00","32"
